"review_id","company","product","review_text","sentiment_label"
"Rooster","Amazon","Electronics","Did NOT LIKE THE PRODUCT I returned the item was not what I expected very disappointed white the table","very negative"
"vetty11","Amazon","Electronics","good price just bought it and not really happy i really expected more from amazon","somewhat negative"
"Rick","Amazon","Electronics","Kindle It's more for people that want to read without glare","somewhat negative"
"JerryF","Amazon","Electronics","Excellent We love it (that's me & my wife) . My son & daughter-in law & 2 grand-girls all love it.","very negative"
"kanester","Amazon","Electronics","Fun and nice audio quality Alexa doesn't always know what you're talking about, but we love hearing her good morning quotes and anecdotes and the audio quality for listening to music is very nice - similar to a bose sound.","somewhat positive"
"Prater76","Amazon","Electronics","Save your money This product is not user friendly much less kid friendly. Took them back for samsungs.","very negative"
"Jason","Amazon","Electronics","Good Tablet We bought one of these for our 2 year old a few months ago and we liked it so much we bought one as a Christmas present for a 65 year old parent. It obviously isn't the highest quality tablet on the market, but it very responsive and gets the job done. And, you can't beat the price; just a great value.","somewhat positive"
"Postal","Amazon","Electronics","5 dollar AC to USB power adapter for 20 buck 5 dollar AC to USB power adapter for 20 buck","very negative"
"Jeanray48","Amazon","Electronics","Kindle Love my kindle. It's perfect to take with me on the go. Very easy to use.","very positive"
"Marc","Amazon","Electronics","Great Device I'm a big fan of my Amazon Fire Tv. I really enjoy being to access my favor apps on one device.","very positive"
"Jerry0102","Amazon","Electronics","Great source of information We just love this item - had a problem with getting the correct temperature. Had to get technical support to help us. It has since been resolved","very positive"
"Ravi","Amazon","Electronics","Screen Size could be bigger The screen size could be bigger like the earlier versions of kindle.","neutral"
"ndmat","Amazon","Electronics","simple easy to use. works great when you have an Amazon account","somewhat positive"
"DonL","Amazon","Electronics","Mediocre Tablet The processor is very slow. The tablet is great for reading books and ordering stuff from Amazon, but it is really slow opening aps. Pay more to get the better processor.","somewhat negative"
"Usman","Amazon","Electronics","Never buy it I purchased this item on sale as an alternative tab to android RC tablet. Fire tab is extremely slow, my son had been using RC tablet without any problem, but this one is slow, takes forever the web page to load, apps are also slow. Absolutely waste of money.","very negative"
"Gildo","Amazon","Electronics","Great but lacks 4k content I bought this hoping to make good use of my 4K TV but realized that there is very little 4K content out there. But at least I'll be ready then.","somewhat positive"
"Amazon Customer","Amazon","Electronics","Purchased for my son's kindle fire, plug in, ... Purchased for my son's kindle fire , plug in , and get a message that charging will be slow. I bought an OEM fast charger for this exact reason , to be fast , not even slower that a 3rd party.","very negative"
"Angel487","Amazon","Electronics","OK Good tablet,the screen is a little confusing but OK","neutral"
"LuvsBB43","Amazon","Electronics","Serves its purpose Great value for an awesome gadget. Love it so much","somewhat positive"
"JayJ","Amazon","Electronics","Dont buy This thing has major connectivity issues, save your money and wait for a later version.","very negative"
"Kragnar","Amazon","Electronics","Great overall Great as a streaming music ayer that has other functions. The quality itself of the speaker is great.","somewhat positive"
"tony","Amazon","Electronics","it does not display in 4k The fire tv does not display in 4k.. it processes in 4k but cant display 4k.. This is because of the dumb design.. It still has a 1.14 HDMI port.. you need at least a 2.0 dvd port to receive a 4k signal.. You wont be able to tell until you hit your tv display resolution.. there you will see it still displaying in 1080p.","somewhat negative"
"Krissimoe","Amazon","Electronics","Great tablet for great price Bought for my 4 yr old. ...great Tablet for his age. ..love the aps","somewhat positive"
"JCSReview","Amazon","Electronics","It was faulty, had to contact Amazon The one purchased at Best Buy had black and gray lines appearing across the screen when powering up. It got worse, to occurring while using it. Amazon was contacted via Chat and determined something was wrong, and exchanged it. The replacement from Amazon is working, so for this I will mark, Yes to recommend it.","somewhat negative"
